"kode_urusan","kode_bidang","kode_program","kode_kegiatan","kode_sub_kegiatan","nomenklatur","kinerja","indikator","satuan"
"1","3","12.0","1.02","8.0","Pemberian Bimbingan, Supervisi dan Konsultasi Penyusunan Rencana Tata Ruang kepada Kabupaten/Kota","Terlaksananya Bimbingan, Supervisi dan Konsultasi Penyusunan RTRW dan RDTR kepada Pemerintah Kabupaten/Kota","Jumlah Laporan Pelaksanaan Bimbingan, Supervisi, dan Konsultasi Penyusunan RTRW dan RDTR kepada Kabupaten/Kota","Laporan"
"1","3","12.0","1.02","9.0","Evaluasi Rancangan Peraturan Daerah tentang RTRW Kabupaten/Kota","Tersedianya Keputusan Gubernur Hasil Evaluasi Ranperda RTRW Kab/Kota sesuai dengan ketentuan waktu yaitu 15 hari","Tersedianya Keputusan Gubernur Hasil Evaluasi Ranperda RTRW Kab/Kota sesuai dengan ketentuan waktu yaitu 15 hari","Dokumen"
"1","3","12.0","1.02","10.0","Penyusunan Peta Dasar","Tersedianya orthorektifikasi citra dari raw citra ke format ECW dan tersedianya data SHP Peta Dasar","Jumlah data SHP Peta Dasar","Peta"
"1","3","12.0","1.02","11.0","Koordinasi Fasilitasi Pembahasan RTRW Kabupaten/Kota","Terlaksananya koordinasi fasilitasi pembahasan materi teknis dan ranperda RTRW Kab/Kota","Jumlah berita acara pembahasan RTRW Kab/Kota","Berita Acara"
"1","3","12.0","1.02","12.0","Koordinasi Fasilitasi Ranperkada RDTR Kabupaten/Kota","Terlaksana Koordinasi Fasilitasi Ranperkada RDTR Kabupaten/Kota dalam rangka penerbitan surat hasil fasilitasi","Jumlah Surat Hasil Fasilitasi Ranperkada RDTR Kabupaten/Kota","Dokumen"
"1","3","12.0","1.02","13.0","Koordinasi dan Sinkronisasi Penyusunan RTRW Provinsi","Terlaksananya Koordinasi dan Sinkronisasi Penyusunan RTRW Provinsi","Jumlah Dokumen Koordinasi dan Sinkronisasi Penyusunan RTRW Provinsi","Dokumen"
"1","3","12.0","1.03","","Koordinasi dan Sinkronisasi Pemanfataan Ruang Daerah Provinsi","","",""
"1","3","12.0","1.03","3.0","Pelaksanaan Persetujuan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Berusaha","Terlayaninya permohonan dokumen Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku yaitu 20 hari","Jumlah layanan Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","1.03","4.0","Koordinasi Penyelenggaraan Penataan Ruang","Terlaksananya kegiatan koordinasi penyelenggaraan penataan ruang untuk meningkatkan kerja sama antarpemangku kepentingan","Jumlah laporan kegiatan koordinasi penyelenggaraan penataan ruang","Laporan"
"1","3","12.0","1.03","5.0","Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Non Berusaha","Terlayaninya permohonan dokumen KKPR sesuai dengan ketentuan waktu yang berlaku","Jumlah layanan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","1.03","6.0","Sistem informasi dan komunikasi penataan ruang","Tersedia dan terlaksananya pengembangan sistem informasi dan komunikasi penataan ruang","Jumlah sistem informasi dan komunikasi penataan ruang","Dokumen"
"1","3","12.0","1.03","7.0","Pelaksanaan Sinkronisasi Program Pemanfaatan Ruang","Tersedianya dokumen Sinkronisasi Program Pemanfaatan Ruang","Jumlah dokumen sinkronisasi program pemanfaatan ruang","Dokumen"
"1","3","12.0","1.04","","Koordinasi dan Sinkronisasi Pengendalian Pemanfataan Ruang Daerah Provinsi","","",""
"1","3","12.0","1.04","3.0","Operasionalisasi Tugas dan Fungsi Penyidik Pegawai Negeri Sipil (PPNS) Bidang Penataan Ruang","Terlaksananya Kegiatan yang Sesuai dengan Tugas dan Fungsi Penyidik Pegawai Negeri Sipil (PPNS) Bidang Penataan Ruang","Jumlah Kasus yang Ditangani Penyidik Pegawai Negeri Sipil (PPNS) Bidang Penataan Ruang","Kasus"
"1","3","12.0","1.04","4.0","Koordinasi Pelaksanaan Penataan Ruang","Pelaksanaan Koordinasi Pelaksanaan Penataan Ruang","Jumlah Dokumen Koordinasi Pelaksanaan Penataan Ruang","Dokumen"
"1","3","12.0","1.04","5.0","Pelaksanaan Audit Tata Ruang","Terlaksananya Audit Tata Ruang","Jumlah kasus indikasi pelanggaran pemanfaatan Ruang","Kasus"
"1","3","12.0","1.04","6.0","Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Terlaksananya Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Dokumen hasil Peniliaian kinerja Pengaturan, Pembinaan dan Pelaksanaan Penataan Ruang dan Penilaian Kinerja Fungsi dan Manfaat","Dokumen"
"1","3","12.0","1.04","7.0","Pengawasan kinerja pemenuhan standar teknis kawasan","Terlaksananya pemenuhan standar teknis kawasan","Dokumen hasil Penilaian Kinerja Pemenuhan Standar Teknis Kawasan","Dokumen"
"1","3","12.0","1.04","8.0","Pengenaan Sanksi Administratif terhadap pelanggaran pemanfaatan ruang dalam RTR","Terlaksananya tahapan kegiatan Pengenaan Sanksi Administratif","Jumlah Kasus yang dikenakan sanksi administratif","Kasus"
"1","3","12.0","1.04","9.0","Operasionalisasi Tugas dan Fungsi Forum Penataan Ruang","Terlaksananya Tugas dan Fungsi Forum Penataan Ruang","Jumlah Laporan Pelaksanaan Tugas dan Fungsi Forum Penataan Ruang","Laporan"
"1","3","12.0","1.04","10.0","Operasionalisasi Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Terlaksananya Kegiatan yang Sesuai Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Jumlah Laporan Kegiatan yang sesuai Tugas dan Pelaksanaan Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Laporan"
"1","3","12.0","1.04","11.0","Penilaian Perwujudan RTR","Tersedianya dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Jumlah dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Dokumen"
"1","3","12.0","1.04","12.0","Penyelesaian Sengketa Penataan Ruang","Terselesaikan sengketa penataan ruang","Jumlah dokumen penyelesaian sengketa penatan ruang","Berita Acara"
"1","3","12.0","1.04","13.0","Pengawasan Standar Pelayanan Bidang Penataan Ruang","Terlaksananya pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen Hasil Penilaian Kinerja Pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen"
"1","3","12.0","1.04","14.0","Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang dan/atau pernyataan mandiri pelaku UMK","Tersedianya dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen"
"1","3","12.0","1.04","15.0","Pemberian insentif dan/atau disinsentif nonfiskal","Terlaksananya Pemberian insentif dan/atau disinsentif non fiskal","Jumlah Berita Acara pemberian insentif dan/atau disinsentif non fiskal","Berita Acara"
"1","3","12.0","3.02","","Koordinasi dan Sinkronisasi Perencanaan Tata Ruang","","",""
"1","3","12.0","3.02","5.0","Koordinasi Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Terlaksanana Koordinasi Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Jumlah Surat Hasil Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Dokumen"
"1","3","12.0","3.02","6.0","Koordinasi Fasilitasi Pembahasan RTRW Kabupaten/Kota","Terlaksananya Fasilitasi Pembahasan Materi Teknis dan Ranperda RTRW Kabupaten/Kota","Jumlah Berita Acara Pembahasan RTRW Kabupaten/Kota","Berita Acara"
"1","3","12.0","3.02","7.0","Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota","Terlaksananya Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota dengan adanya laporan progress dan tindak lanjut dari Provinsi","Jumlah Dokumen Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota","Dokumen"
"1","3","12.0","3.02","8.0","Pelaksanaan Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Terlaksananya Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Jumlah Laporan Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Laporan"
"1","3","12.0","3.03","","Koordinasi dan Sinkronisasi Pemanfaatan Ruang Daerah Provinsi","","",""
"1","3","12.0","3.03","4.0","Pelaksanaan Persetujuan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Berusaha","Terlayaninya permohonan dokumen Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku yaitu 20 hari","Jumlah layanan Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","3.03","5.0","Pelaksanaan Penerbitan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Non Berusaha","Terlayaninya permohonan dokumen KKPR sesuai dengan ketentuan waktu yang berlaku","Jumlah layanan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","3.04","","Koordinasi dan Sinkronisasi Pengendalian Pemanfataan Ruang Daerah Provinsi","","",""
"1","3","12.0","3.04","5.0","Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang dan/atau pernyataan mandiri pelaku UMK","Tersedianya dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen"
"1","3","12.0","3.04","6.0","Penilaian Perwujudan Rencana Tata Ruang","Tersedianya dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Jumlah dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Dokumen"
"1","3","12.0","3.04","7.0","Penyelesaian Sengketa Penataan Ruang","terselesaikan sengketa penataan ruang","Jumlah Berita Acara penyelesaian sengketa penatan ruang","Berita Acara"
"1","3","12.0","3.04","8.0","Pelaksanaan Audit Tata Ruang","Terlaksananya Audit Tata Ruang","Jumlah kasus indikasi pelanggaran pemanfaatan Ruang","Kasus"
"1","3","12.0","3.04","9.0","Pengenaan Sanksi Administratif terhadap pelanggaran pemanfaatan ruang dalam RTR","Terlaksananya tahapan kegiatan Pengenaan Sanksi Administratif","Jumlah Kasus yang dikenakan sanksi administratif","Kasus"
"1","3","12.0","3.05","","Koordinasi penyelenggaraan penataan ruang","","",""
"1","3","12.0","3.05","1.0","Fasilitasi forum penataan ruang di lingkungan provinsi","Terfasilitasinya forum penataan ruang di lingkungan provinsi","Rekomendasi atas Fasilitasi forum penataan ruang di lingkungan provinsi","Dokumen"
"1","3","12.0","3.06","","Pengawasan Penataan Ruang","","",""
"1","3","12.0","3.06","1.0","Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Terlaksananya Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Dokumen hasil Peniliaian kinerja Pengaturan, Pembinaan dan Pelaksanaan Penataan Ruang dan Dokumen Penilaian Kinerja Fungsi dan Manfaat","Dokumen"
"1","3","12.0","3.06","2.0","Pengawasan Standar Pelayanan Bidang Penataan Ruang","Terlaksananya pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen Hasil Penilaian Kinerja Pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen"
"1","3","12.0","3.06","3.0","Pengawasan kinerja pemenuhan standar teknis kawasan","Terlaksananya pemenuhan standar teknis kawasan","Dokumen hasil Penilaian Kinerja Pemenuhan Standar Teknis Kawasan","Dokumen"
"1","3","12.0","3.06","4.0","Operasionalisasi Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Terlaksananya kegiatan yang sesuai Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Jumlah laporan kegiatan yang sesuai Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Laporan"
"1","3","12.0","4.02","","Koordinasi dan Sinkronisasi Perencanaan Tata Ruang","","",""
"1","3","12.0","4.02","5.0","Koordinasi Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Terlaksanana Koordinasi Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Jumlah Surat Hasil Fasilitasi Penyusunan Ranperkada RDTR Kabupaten/Kota","Dokumen"
"1","3","12.0","4.02","6.0","Koordinasi Fasilitasi Pembahasan RTRW Kabupaten/Kota","Terlaksananya Fasilitasi Pembahasan Materi Teknis dan Ranperda RTRW Kabupaten/Kota","Jumlah Berita Acara Pembahasan RTRW Kabupaten/Kota","Berita Acara"
"1","3","12.0","4.02","7.0","Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota","Terlaksananya Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota dengan adanya laporan progress dan tindak lanjut dari Provinsi","Jumlah Dokumen Monitoring dan Evaluasi Penyusunan dan Penetapan RTRW dan RDTR Kabupaten/Kota","Dokumen"
"1","3","12.0","4.02","8.0","Pelaksanaan Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Terlaksananya Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Jumlah Laporan Bimbingan Supervisi dan Konsultasi Penyusunan RTR kepada Kabupaten/Kota","Laporan"
"1","3","12.0","4.03","","Koordinasi dan Sinkronisasi Pemanfaatan Ruang Daerah Provinsi","","",""
"1","3","12.0","4.03","4.0","Pelaksanaan Persetujuan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Berusaha","Terlayaninya permohonan dokumen Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku yaitu 20 hari","Jumlah layanan Persetujuan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","4.03","5.0","Pelaksanaan Penerbitan Kesesuaian Kegiatan Pemanfaatan Ruang untuk Kegiatan Non Berusaha","Terlayaninya permohonan dokumen KKPR sesuai dengan ketentuan waktu yang berlaku","Jumlah layanan KKPR sesuai dengan ketentuan waktu yang berlaku","Layanan"
"1","3","12.0","4.04","","Koordinasi dan Sinkronisasi Pengendalian Pemanfataan Ruang Daerah Provinsi","","",""
"1","3","12.0","4.04","5.0","Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang dan/atau pernyataan mandiri pelaku UMK","Tersedianya dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen tekstual dan spasial hasil Penilaian Pelaksanaan Kesesuaian Kegiatan Pemanfaatan Ruang","Dokumen"
"1","3","12.0","4.04","6.0","Penilaian Perwujudan Rencana Tata Ruang","Tersedianya dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Jumlah dokumen tekstual dan spasial hasil Penilaian Perwujudan RTR","Dokumen"
"1","3","12.0","4.04","7.0","Penyelesaian Sengketa Penataan Ruang","terselesaikan sengketa penataan ruang","Jumlah Berita Acara penyelesaian sengketa penatan ruang","Berita Acara"
"1","3","12.0","4.04","8.0","Pelaksanaan Audit Tata Ruang","Terlaksananya Audit Tata Ruang","Jumlah kasus indikasi pelanggaran pemanfaatan Ruang","Kasus"
"1","3","12.0","4.04","9.0","Pengenaan Sanksi Administratif terhadap pelanggaran pemanfaatan ruang dalam RTR","Terlaksananya tahapan kegiatan Pengenaan Sanksi Administratif","Jumlah Kasus yang dikenakan sanksi administratif","Kasus"
"1","3","12.0","4.05","","Koordinasi penyelenggaraan penataan ruang","","",""
"1","3","12.0","4.05","1.0","Fasilitasi forum penataan ruang di lingkungan provinsi","Terfasilitasinya forum penataan ruang di lingkungan provinsi","Rekomendasi atas Fasilitasi forum penataan ruang di lingkungan provinsi","Dokumen"
"1","3","12.0","4.06","","Pengawasan Penataan Ruang","","",""
"1","3","12.0","4.06","1.0","Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Terlaksananya Pengawasan TURBINLAK dan Pengawasan Fungsi dan Manfaat","Dokumen hasil Peniliaian kinerja Pengaturan, Pembinaan dan Pelaksanaan Penataan Ruang dan Dokumen Penilaian Kinerja Fungsi dan Manfaat","Dokumen"
"1","3","12.0","4.06","2.0","Pengawasan Standar Pelayanan Bidang Penataan Ruang","Terlaksananya pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen Hasil Penilaian Kinerja Pemenuhan Standar Pelayanan Bidang Penataan Ruang","Dokumen"
"1","3","12.0","4.06","3.0","Pengawasan kinerja pemenuhan standar teknis kawasan","Terlaksananya pemenuhan standar teknis kawasan","Dokumen hasil Penilaian Kinerja Pemenuhan Standar Teknis Kawasan","Dokumen"
"1","3","12.0","4.06","4.0","Operasionalisasi Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Terlaksananya kegiatan yang sesuai Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Jumlah laporan kegiatan yang sesuai Tugas dan Fungsi Inspektur Pembangunan Bidang Penataan Ruang","Laporan"
"1","3","12.0","6.03","","Koordinasi dan Sinkronisasi Pemanfataan Ruang Daerah Provinsi","","",""
"1","3","12.0","6.03","3.0","Pengelolaan Kawasan Khusus","Tersedianya Dokumen Tentang Pengelolaan Kawasan Khusus","Jumlah Dokumen Tentang Pengelolaan Kawasan Khusus","Dokumen"
"1","3","13.0","","","PROGRAM PENYELENGGARAAN KEISTIMEWAAN YOGYAKARTA URUSAN TATA RUANG","","",""
"1","3","13.0","5.01","","Perencanaan Tata Ruang Satuan Ruang Strategis Kasultanan dan Kadipaten","","",""
"1","3","13.0","5.01","3.0","Penyusunan Rencana Induk Satuan Ruang Strategis Kasultanan dan Kadipaten","Terlaksananya Penyusunan Rencana Induk Satuan Ruang Strategis Kasultanan dan Kadipaten","Jumlah Dokumen Penyusunan Rencana Induk Satuan Ruang Strategis Kasultanan dan Kadipaten","Dokumen"
"1","3","13.0","5.01","5.0","Perencanaan Program/Kegiatan Urusan Tata Ruang","Terlaksananya Perencanaan Program/Kegiatan Urusan Tata Ruang","Jumlah Dokumen Perencanaan Program/Kegiatan Urusan Tata Ruang","Dokumen"
"1","3","13.0","5.01","6.0","Penyebarluasan Informasi Rencana Tata Ruang","Terlaksananya Penyebarluasan Informasi Rencana Tata Ruang","Jumlah Laporan Penyebarluasan Informasi Rencana Tata Ruang","Laporan"
"1","3","13.0","5.01","7.0","Penyusunan Rencana Rinci Tata Ruang pada Satuan Ruang strategis Kasultanan dan Kadipaten","Tersusunnya Dokumen dan Laporan Rencana Rinci Tata Ruang pada Satuan Ruang strategis Kasultanan dan Kadipaten","Jumlah Dokumen Rencana Rinci Tata Ruang pada Satuan Ruang strategis Kasultanan dan Kadipaten","Dokumen"
"1","3","13.0","5.01","8.0","Penyusunan Rencana Tata Bangunan dan Lingkungan Satuan Ruang Strategis Kasultanan dan Kadipaten","Tersusunnya Dokumen dan Laporan RTBL Pada Ruang Strategis Kesultanan dan Kadipaten","Jumlah Dokumen RTBL pada Ruang Strategis Kesultanan dan Kadipaten","Dokumen"
"1","3","13.0","5.02","","Pemanfaatan Ruang Satuan Ruang Strategis Kasultanan dan Kadipaten","","",""
"1","3","13.0","5.02","1.0","Pemanfaatan Ruang Satuan Ruang Strategis Sumbu Filosofis","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Sumbu Filosofis Pemanfaatan Ruang Satuan Ruang Strategis Sumbu","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Sumbu Filosofis Pemanfaatan Ruang Satuan Ruang Strategis Sumbu","Dokumen"
"1","3","13.0","5.02","2.0","Pemanfaatan Ruang Satuan Ruang Strategis Pantai Selatan","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Pantai Selatan","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Pantai Selatan","Dokumen"
"1","3","13.0","5.02","3.0","Pemanfaatan Ruang Satuan Ruang Strategis Karst Gunung Sewu","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Karst Gunung Sewu","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Karst Gunung Sewu","Dokumen"
"1","3","13.0","5.02","4.0","Pemanfaatan Ruang Satuan Ruang Strategis Perbukitan Menoreh","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Perbukitan Menoreh","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Perbukitan Menoreh","Dokumen"
"1","3","13.0","5.02","5.0","Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Makam Raja-Raja Mataram di Imogiri","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Makam Raja-Raja Mataram di Imogiri","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Makam Raja-Raja Mataram di Imogiri","Dokumen"
"1","3","13.0","5.02","6.0","Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Candi Prambanan-Candi Ijo","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Candi Prambanan-Candi Ijo","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Kawasan Candi Prambanan-Candi Ijo","Dokumen"
"1","3","13.0","5.02","7.0","Pemanfaatan Ruang Satuan Ruang Strategis Kotabaru","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Kotabaru","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis Kotabaru","Dokumen"
"1","3","13.0","5.02","8.0","Pemanfaatan Ruang Satuan Ruang Strategis Merapi","Terlaksananya Pemanfaatan Ruang Satuan Ruang Strategis Merapi","Jumlah Dokumen Pemanfaatan Ruang Satuan Ruang Strategis","Dokumen"
